"The 'z' axis for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_transform-origin.asp' target='_blank'>transform-origin</a> applied to the selected animation frame.","The 'z' axis for the Layer's <a href='https://www.w3schools.com/cssref/css3_pr_transform-origin.asp' target='_blank'>transform-origin</a> applied to the selected animation frame."
"Enable Layer Mask","Enable Layer Mask"
"Add a mask to the Layer which is useful for wipe/reveal type animations","Add a mask to the Layer which is useful for wipe/reveal type animations"
"Mask X Position","Mask X Position"
"Position the mask horizontally.  Accepts positive and negative values.","Position the mask horizontally.  Accepts positive and negative values."
"Mask Y Position","Mask Y Position"
"Position the mask vertically.  Accepts positive and negative values.","Position the mask vertically.  Accepts positive and negative values."
"Enable Clip Path","Enable Clip Path"
"Apply and animate a CSS clip-path to the Layer.  Useful for creating 'wipe' animations","Apply and animate a CSS clip-path to the Layer.  Useful for creating 'wipe' animations"
"Clip Path Type","Clip Path Type"
"Choose 'Rectangle' or 'Circle' for traditional wipes from the sides, center or corners, and 'Inverts' for curtain-type reveals","Choose 'Rectangle' or 'Circle' for traditional wipes from the sides, center or corners, and 'Inverts' for curtain-type reveals"
"Clip Path Origin","Clip Path Origin"
"Choose which direction the Clip Path should move to","Choose which direction the Clip Path should move to"
"Clip Percentage","Clip Percentage"
"The percentage of the Layer to apply the clip-path mask to.  The number '0' would represent completely hidden and '100' represent completely visible.","The percentage of the Layer to apply the clip-path mask to.  The number '0' would represent completely hidden and '100' represent completely visible."
"Enable Filter Animation","Enable Filter Animation"
"Animate the Layer's blur, grayscale or brightness filter","Animate the Layer's blur, grayscale or brightness filter"
"Blur Filter","Blur Filter"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the selected Animation frame","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the selected Animation frame"
Grayscale,Grayscale
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the selected Animation frame","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the selected Animation frame"
Brightness,Brightness
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the selected Animation frame","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the selected Animation frame"
"Animate Text Color","Animate Text Color"
"Animate the Layer's text color","Animate the Layer's text color"
"Text Color Value","Text Color Value"
"The Layer's text color for the selected Animation frame","The Layer's text color for the selected Animation frame"
"Animate Background Color","Animate Background Color"
"Animate the Layer's background color","Animate the Layer's background color"
"Background Color Value","Background Color Value"
"The Layer's background color for the selected Animation frame","The Layer's background color for the selected Animation frame"
"Enable Text-Split Animations","Enable Text-Split Animations"
"Animate characters, words or lines of text","Animate characters, words or lines of text"
"Split Direction","Split Direction"
"Choose which direction the chars/words/lines should be animated in","Choose which direction the chars/words/lines should be animated in"
"Split Delay","Split Delay"
"The delay time between each animation for the individual characters/words/lines","The delay time between each animation for the individual characters/words/lines"
"The easing equation to be applied for each animation","The easing equation to be applied for each animation"
"The char/word/line opacity to apply to the currently selected animation frame","The char/word/line opacity to apply to the currently selected animation frame"
"Scale the char/word/line width by this amount for the selected animation frame","Scale the char/word/line width by this amount for the selected animation frame"
"Scale the char/word/line height by this amount for the selected animation frame","Scale the char/word/line height by this amount for the selected animation frame"
"The char/word/line <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> for the selected animation frame.  Accepts positive and negative values.","The char/word/line <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/transform-function/rotate' target='_blank'>2D Rotation</a> for the selected animation frame.  Accepts positive and negative values."
"The 'x' axis for the char/word/line <a href='https://www.w3schools.com/cssref/css3_pr_transform-origin.asp' target='_blank'>transform-origin</a> applied to the selected animation frame.","The 'x' axis for the char/word/line <a href='https://www.w3schools.com/cssref/css3_pr_transform-origin.asp' target='_blank'>transform-origin</a> applied to the selected animation frame."
"The 'y' axis for the char/word/line <a href='https://www.w3schools.com/cssref/css3_pr_transform-origin.asp' target='_blank'>transform-origin</a> applied to the selected animation frame.","The 'y' axis for the char/word/line <a href='https://www.w3schools.com/cssref/css3_pr_transform-origin.asp' target='_blank'>transform-origin</a> applied to the selected animation frame."
"The 'z' axis for the char/word/line <a href='https://www.w3schools.com/cssref/css3_pr_transform-origin.asp' target='_blank'>transform-origin</a> applied to the selected animation frame.","The 'z' axis for the char/word/line <a href='https://www.w3schools.com/cssref/css3_pr_transform-origin.asp' target='_blank'>transform-origin</a> applied to the selected animation frame."
"Animate the Char animation's blur, grayscale or brightness filter","Animate the Char animation's blur, grayscale or brightness filter"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the Chars animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the Chars animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the Chars animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the Chars animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the Chars animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the Chars animation"
"Animate the word animation's blur, grayscale or brightness filter","Animate the word animation's blur, grayscale or brightness filter"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the words animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/blur' target='_blank'>blur filter</a> value for the words animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the words animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/grayscale' target='_blank'>grayscale filter</a> value for the words animation"
"The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the words animation","The <a href='https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/brightness' target='_blank'>brightness filter</a> value for the words animation"
